"Rsq.train.en"
0.672218446304227
0.674605520379291
0.67762759985599
0.678742903538098
0.673939256574701
0.668899359769363
0.676130634867961
0.677788161685668
0.673529283758205
0.673598533806204
0.67288543829582
0.67418168220918
0.679174873777733
0.674518245010318
0.675431489032339
0.669750560932684
0.672964516916345
0.671154711837022
0.669390517165506
0.672113856529312
0.670766880752709
0.678374383978309
0.670730994014713
0.672125993963221
0.679335722532352
0.675984383352053
0.680583377130073
0.673394882885619
0.6767377179356
0.676247986461695
0.677860303899716
0.671826822771055
0.676175236232611
0.672249368501501
0.676629731863978
0.671923473622981
0.677593134433622
0.67041998631558
0.674427741639788
0.671749969906462
0.673232274501527
0.676678777812766
0.674971911232403
0.675915374666402
0.67330210138228
0.674154646551551
0.676568224909833
0.673835722503958
0.675518123629784
0.674359903986589
0.67498087202839
0.673180903837612
0.669986188667502
0.66971383396548
0.672295027857692
0.671944101376174
0.67521261180285
0.674948140520414
0.674587461906061
0.679274085009186
0.674960745874463
0.673181412213419
0.678132328389114
0.672130241499651
0.66652633680467
0.673402130353847
0.678365906272854
0.669887125586395
0.674878191425065
0.672483176648716
0.675783801864285
0.671955625861765
0.669974410827083
0.673723898795696
0.672368792798439
0.680352016464659
0.675370962181704
0.674380096728283
0.675438548973199
0.677996758807469
0.675420757796411
0.671730988415947
0.668986791543024
0.671419182138963
0.673188107886094
0.669378572180459
0.670266221296723
0.672976869535521
0.673788978173346
0.674398387937369
0.674117047568491
0.671459510137717
0.669988023015983
0.673798839604792
0.675961226082745
0.6721046318547
0.673674146699404
0.672827129675866
0.673191672004384
0.674126707916819
