"Rsq.train.ridge"
0.659807204800087
0.66229584714633
0.665054860464043
0.666136098543095
0.661235645359366
0.656265756531725
0.663772969177573
0.665609162183278
0.661320537776608
0.66112296634832
0.66072717207922
0.661566144834585
0.6666778632635
0.661771769478711
0.663186340260168
0.657337399232656
0.660305150301787
0.658740561019726
0.656831680297253
0.659507654399921
0.658568046013629
0.665854252423814
0.658375613739506
0.659525167871566
0.666616828498933
0.663307761047938
0.667951182418967
0.660747742247784
0.664166248101813
0.663827223741084
0.664935088065596
0.659561141024192
0.663599517945753
0.659673075982708
0.664386380432476
0.659486187206753
0.665000082358114
0.658220094005045
0.661940762972434
0.659336605286675
0.660911806739282
0.664295982621122
0.662181991284911
0.663282825422163
0.660738832429691
0.661713492416847
0.664203352391635
0.661435093700373
0.663057640737442
0.661778207300032
0.662268871444263
0.660688420990741
0.657708168763297
0.657030301074717
0.659803256041281
0.659504266449033
0.662570844228779
0.66271054498564
0.661946437673614
0.666782238214303
0.662521772433632
0.660116597032235
0.66568802787859
0.659427344844343
0.654343929498787
0.660733465946314
0.66557135326851
0.657564238194574
0.662859592953756
0.660261046548792
0.662765663192987
0.659633358751718
0.65765436420337
0.661408346336306
0.660229425362307
0.667424438956145
0.662679874842566
0.662273594247874
0.663004753223137
0.665325318612828
0.663014959081962
0.65906853468676
0.656611515898385
0.658795327183552
0.660629692281132
0.656864720771796
0.657893153753035
0.660302363740512
0.66114359503486
0.662148339869285
0.661476169463056
0.659272601159002
0.657657977841569
0.66137318952392
0.663483357887144
0.65966745603312
0.660785539876084
0.660234830613014
0.660728490436861
0.661809795555797
