"Rsq.train.lasso"
0.672175716355482
0.674638557937615
0.677681201382576
0.678632992237199
0.674085803498207
0.668867100766956
0.676191785611583
0.677718098227614
0.673603891975932
0.673610877886958
0.672942736979502
0.674178145143568
0.67910610433363
0.674400595226138
0.675423038570461
0.669792201181974
0.672959139439778
0.671078011339724
0.669387342584399
0.672167413677377
0.670827195995713
0.678368736605366
0.670803099205368
0.672121611782965
0.679194912861688
0.6759431648401
0.680456349555824
0.673465248685533
0.67669685778508
0.676126975141527
0.677720829658277
0.671977860713795
0.676049727887761
0.67220345740302
0.676540097501619
0.671894795176803
0.677541695219405
0.670447034786168
0.67439337467004
0.671684696522675
0.673283859604955
0.676654179073365
0.67499147149252
0.676046524688679
0.673188239900592
0.674151352362059
0.676488536960575
0.67390201346018
0.675511746076029
0.674402231392468
0.674830849171201
0.673173758302056
0.670374673022872
0.669618558568817
0.672273468784944
0.672017990879503
0.675271336428472
0.674978768697938
0.674488074748493
0.679143749826356
0.675030858578989
0.67313522660102
0.678111869227473
0.67212373301762
0.666436060775655
0.673421772066116
0.678417417779348
0.669922920054202
0.674943215553465
0.672477676502785
0.675710884444396
0.671847126050986
0.669935973103416
0.673739427993642
0.672340906273327
0.680345907202897
0.675285440288664
0.674578371365306
0.675396152670408
0.677992766422206
0.675513325602366
0.671711758038967
0.669004450622008
0.67138439876029
0.673295619583855
0.669363740808897
0.670196004354607
0.67296867483756
0.673769726682044
0.674450794419052
0.674106628890871
0.671450798663201
0.669715044137085
0.673718942251558
0.67603265059644
0.672126787778447
0.673663995964281
0.672905578624891
0.673188899291384
0.673975174022746
