"Rsq.train.rf"
0.969747155516119
0.970487280004425
0.969753274867452
0.970294810595513
0.969460150351513
0.970022667520997
0.970071902081278
0.969773874721258
0.969813769971948
0.970330661981207
0.969842075194646
0.97021032476387
0.96986581774368
0.969859046478165
0.970091147191601
0.969911893929777
0.969836630172145
0.97005894644679
0.969870691250867
0.969706457669003
0.970225180552062
0.969806116263263
0.970341355591587
0.969621760397981
0.96980803466355
0.969243359510047
0.970124396051492
0.96982872569032
0.969614269708984
0.969766190506742
0.969850212687782
0.969944592836078
0.96987568197999
0.970078180195682
0.970337914252016
0.969999606417988
0.969819615266589
0.970142812095408
0.970119619544193
0.970582637794324
0.970016589355705
0.96936079437001
0.969848152011541
0.970177310445566
0.969845583829984
0.970270594716316
0.969682094059419
0.970194664243007
0.969642414661399
0.970088214913224
0.969772556772198
0.969927541297598
0.969515327523458
0.969590599811565
0.969741846548685
0.970302517799721
0.970027208521863
0.970376476980317
0.969806398373646
0.969879424373414
0.969899031024151
0.969780224069277
0.970422000011005
0.970121933346412
0.969938662041628
0.969983645269775
0.970311288877855
0.969809359760671
0.970139202308288
0.969569445444697
0.970239328930362
0.969441962373101
0.969982312444929
0.96943012226086
0.96938248586557
0.969584724174008
0.969740501699929
0.969768378858406
0.970412625064204
0.969969045364738
0.969870053384354
0.969605620209267
0.969787274549392
0.969865289755065
0.969907202761345
0.969720412481713
0.969636327570126
0.97020011889123
0.969424630541194
0.969800901612513
0.970261193378472
0.969975357679295
0.970416306148337
0.969797021328323
0.970434181362447
0.970271598955835
0.970128222460024
0.969505292313385
0.969691723901998
0.969990600113361
