"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-0.0123458231089287,-0.00962720831392876,-0.0211701823357591,-0.0231473131991692,-0.0142483915077859,-0.0148593202922927,-0.00739543344274805,-0.015809492586886,-0.00760224000110519,-0.0148025866456515,-0.0266431527988918,0,-0.0100739353937519,-0.0291332898750708,-0.00732169530000114,-0.0177758858200334,-0.013816286620953,-0.0213066573387542,-0.0192625969520057,-0.00949335427946053,-0.0269863550153376,-0.019575473332712,-0.0109436024080333,-0.00946007385953036,-0.0116589630684163,-0.0227872818545928,-0.0066038780758106,-0.0270176124713877,-0.0225355747552146,-0.022453642133079,0.000425829548974168,-0.0206389865046917,-0.0133472396876214,-0.010981345270757,-0.00556324779961423,-0.0064046803541474,-0.0113142901607981,-0.0155616789397498,-0.0192712496809401,-0.00835169150050836,-0.000957344878202158,-0.0228948213677835,-0.0188661701959617,-0.0126883204319238,-0.021055945392389,-0.00959149503326579,-0.00717060663621397,-0.0112217344580048,-0.0160164369100074,-0.0137369097060849,0.00278570307238272,-0.0144220834641902,-0.00561756726343329,-0.0127817471108182,-0.0158486326768644,-0.0208819315413702,-0.0210906284940468,-0.0114628992524702,-0.00963651518669269,0.00115108595766126,-0.0178017637405385,-0.0109775065473651,-0.0139314205092894,-0.00919037382994069,-0.00216245220204956,-0.0164586012771597,-0.024837232229447,-0.0221897241163624,-0.0203150402545139,-0.000781785220838684,-0.0254110011558627,-0.0160627814270405,0.00295048773437945,-0.0147120450691366,-0.0250655912781081,-0.0123141828422324,-0.0140609270585293,-0.0283650138497888,-0.0241476820084957,-0.014950455109741,-0.00110403697628322,-0.0138934402472212,-0.0215768193256031,-0.0148476127588218,-0.015703162228726,-0.0280385125732177,-0.00181798307434366,-0.0142763065867507,-0.0126624590069285,-0.0122006526767489,-0.0101703324978471,-0.0169909396280127,-0.0109859870238754,0.000847858214378027,-0.0190230937211924,0,-0.00510584503784123,-0.0111182661678793,-0.0288557682580095,-0.0257147269852215
0.031808078174412,0.0195298863499071,0.0198880193595275,0.0222798313925527,0.0169489858167317,0.025717205735338,0.0198618610380249,0.0183608102681555,0.0196314708083055,0.0279392369760483,0.0217788225523163,0.0300920888490346,0.0244866847948891,0.0369268044088156,0.0250999838030055,0.0268708801563194,0.0132404285466132,0.0122580137238949,0.0333411418317569,0.0154198510351254,0.01870377440998,0.0200796998056443,0.015767469611623,0.0175251427106729,0.018867617264177,0.0199901423174396,0.0333624553057464,0.0131037541788443,0.0286607382247403,0.0185874645734544,0.0105182986150153,0.0276622996595368,0.0277764613324823,0.0272079776076214,0.0314017800502231,0.0265950901128188,0.0208809549228718,0.0126554098218018,0.0436769400745653,0.0227571606409876,0.0364212854393272,0.0165273721751547,0.0207373190186298,0.0257238327503361,0.032091750369603,0.0217206877084858,0.0106147683481094,0.0320478608884492,0.0331326787062395,0.0182215849832097,0.0195591863191698,0.0300235297941796,0.0254136238719148,0.022439700628901,0.0285131583228311,0.0264217096644609,0.0327795061752245,0.0184087112604223,0.0230931304890796,0.03616850192099,0.0204567288808282,0.0247700169970725,0.0329349379121218,0.030700930554,0.0267967379996169,0.0303189526108095,0.00623060009227393,0.018438366530234,0.0236051729310701,0.0230223191069267,0.0134837508517287,0.0267609542276192,0.0179508101426171,0.0281768025692098,0.0293313197738151,0.0236916668716773,0.0222985395839909,0.0273480192646454,0.0256533253258311,0.0356571313791665,0.0236916065393345,0.026806906433594,0.0171890528973998,0.0264646527244414,0.0268618430594718,0.0269715618469151,0.0185757387553651,0.0227623074824747,0.0338758165238979,0.0238224267057783,0.0182862731136279,0.0233993003002691,0.0388505288601306,0.0243317228596507,0.0267708617731014,0.0425486861490837,0.0237959733194514,0.015150907235338,0.00622986968070221,0.00829418669142794
-0.03821130220756,-0.0183386093627697,-0.021488672074584,-0.016862376890669,-0.0152894296388647,-0.0119652322012214,-0.013075601868565,-0.0127723098621281,-0.0172361582561718,-0.0180654851746222,-0.0134282951810242,-0.0238646863918161,-0.00329701916929425,-0.0149387400817739,-0.00765670712780729,0,-0.0230242799935429,-0.0207100738686512,-0.00840198225530137,-0.0238478369553523,-0.0274870494703541,-0.0211130275040048,-0.0167693854411904,-0.0144902661745761,-0.0129233989887227,-0.0219942553773528,-0.025561344996218,-0.0119415405599314,-0.0342417275615857,-0.0277144442932996,-0.0182578772808047,-0.0397975204903872,-0.0229404165069527,-0.0163806354008863,-0.00710804440027047,-0.0184127005906139,-0.0241054065980186,-0.0240383425676404,-0.00155598217020664,-0.0123441961450026,-0.0100744642040632,-0.0215176976065867,-0.0150888525534829,-0.0220728278968318,-0.0148035328256961,-0.00999516952315651,-0.0127597438969138,-0.0275267741842985,-0.0156787926662905,-0.005295985001818,-0.00680371101599426,-0.0180334424442229,-0.0113896630938987,-0.0409366659690283,-0.0315838192583545,-0.0144906710819006,-0.0296201930626984,-0.0227176614336354,-0.0280339342821681,-0.0179428171022972,-0.0260632768615547,-0.0294658204445568,-0.0241998694522944,-0.0139849472127347,-0.0115472027605015,-0.0217719968641632,-0.0131044691487358,-0.00869201104298316,-0.0128297767257971,-0.0148823294335823,-0.0115657300654975,-0.0338304034326737,-0.0110457219811001,-0.0273527661360841,-0.0283166098955996,-0.0192949399763846,0,-0.0259347490209192,-0.0221946251595935,-0.00946005421676399,-0.00940798996916588,-0.000654845713477872,-0.018212205962011,-0.0332576262225264,-0.0137047631844791,-0.0222013147904096,-0.0153658259606506,-0.0267500387889951,-0.0390254213729343,-0.0174031586334499,-0.00912454262379124,-0.0127914183686446,-0.0118545472040828,-0.0197062541072614,-0.0220766779997727,-0.0255094934522246,0,-0.00817669714331586,-0.0165300744140702,-0.0141887217300732
-0.0444442728959987,-0.0506216663887215,-0.0554615923598254,-0.0671396279107568,-0.0569883398625864,-0.041989038040112,-0.0573272000860499,-0.0672527116335443,-0.0659400776620695,-0.065119152634633,-0.0516441780823079,-0.0565350559731608,-0.0476792058555736,-0.0428444797304813,-0.0564522829972752,-0.0512982102394091,-0.0495856762881124,-0.0579313780860614,-0.0659029106299816,-0.0494503788440835,-0.0500182665461781,-0.0588960933177688,-0.0518953578567568,-0.0468194704635346,-0.0517826377061479,-0.0576126811035793,-0.0641428936393355,-0.0619099831625303,-0.0633784141181761,-0.0616774733191249,-0.0467328210825961,-0.0608279494139763,-0.0558060974573984,-0.0539004213688624,-0.0389102871886905,-0.0506833630071552,-0.0555707818674818,-0.045475788189816,-0.0636740314751358,-0.0535742025744575,-0.0523460291550094,-0.0698368660674485,-0.0614596099627184,-0.0619832109419256,-0.0510314074170779,-0.0459488674216384,-0.0499080056499842,-0.0591589408977309,-0.0671954129638848,-0.0432740376432954,-0.0615853937836289,-0.0600999916718665,-0.0699444760640156,-0.055600845903031,-0.0578192069503776,-0.0512259020518937,-0.0546323875597696,-0.0477631479471521,-0.0389631465388012,-0.053823957842159,-0.0594600216890083,-0.0715515912839644,-0.068363458572333,-0.0538292422476028,-0.0630461430685999,-0.0549972790250654,-0.0539615404316101,-0.0589070067854087,-0.0511985701993177,-0.0632896265831582,-0.0604502332371162,-0.0611705462329274,-0.0616633120711893,-0.0656056600594466,-0.0612728485206205,-0.0586327271850197,-0.0515837524485876,-0.0499674430813671,-0.0434042200706988,-0.0566554845595463,-0.0509663168565741,-0.0492039858994252,-0.0471387868030813,-0.046051199089399,-0.0639683875702136,-0.0642108670162734,-0.0535546195486804,-0.0439956623419266,-0.0699724967553865,-0.0547571749663978,-0.0572419268246998,-0.053506144630708,-0.0569839249157561,-0.0593743348768973,-0.0582709859204632,-0.0538285438271572,-0.0477249078233177,-0.0498921973187358,-0.0552058593008373,-0.0555485698425015
0.016271414577594,0.007039102384869,0.0264754553152581,0.00135591500710425,0.0212962519325277,0.0202519271608277,0.0303436696720965,0.0225122637980046,0.00703062405042755,0.0256656727485484,0.0362337848658289,0.0430267582384967,0.0368676765849371,0.00658231738006337,0.00992671233008893,0.0119118526093351,0.0374433335086741,0.0132295229120568,0.0294919281259428,0.0212230073163052,0.0317522113575671,0.0291521248795841,0.0390303889030398,0.0392299312693099,0,0.0296348762601985,0.0202188630700007,0.0376201058871833,0.0276915673144006,0.0365479640311334,0.0514922336170055,0.0385727177120253,0.0279583563998351,0.0458472300837271,0.0156575028881939,0.035037153071246,0.0221436596477817,0.00504345804453849,0.0474818947033151,0.0249314944922593,0.0391579054326402,0.0174772477591248,0.0384263323650931,0.0291517159429856,0.0210301231166729,0.000539920291977644,0.0465981942062006,0.041155578905094,0.0385394429430916,0.0294768296172625,0.0091030878308338,0.0231596296604144,0.0399990709539084,0.0246287360929444,0.0581229269263827,0.0226768199615696,0.0346733147507081,0.0178375862602679,0.00731252894909919,0.0259391839893758,0.0225993108634169,0.03029949279258,0.0417542059633584,0.0449625651478127,0.0179032866593142,0.0121450406333984,0.0218578376989254,0.0324239953638178,0.019984463285223,0.0406493551455955,0.0263954962002989,0.0493947788986812,0.0165347417383405,0.0194735092182808,0.0431616145304829,0.0645484270550646,0.0429289316272785,0.0350894817117743,0.0180207958605207,0.00988014730011525,0.0213978851698486,0.0313375419223648,0.00704248511439495,0.00644512560980816,0.0160923454466149,0.0153735999845995,0.0461938440239224,0.0354365868131583,0.0310727448136345,0.006507501645883,0.046071958488594,0.039417247867709,0.020513997187188,0.070140099037227,0.0388668946202441,-0.0202188795978921,0.0280216084046369,0.0315065067752881,0.0453365605052859,0.00375448363487807
0.0177484080519653,0.0190630896142029,0.0237866345817853,0.0205532607104917,0.0273886524428824,0.0184826214101418,0.0146067477746414,0.015979344229377,0.0125453504861887,0.0165319320512402,0.0123340317396966,0.0178956621322871,0.017301978930457,0.00986973825207068,0.0240772984079406,0.0145776541281838,0.0138209728588117,0.0411711541604859,0.0195826576573399,0.0213274078675206,0.0308721789607148,0.0121011004302708,0.0290260948531048,0.0437387128963049,0.00908823225333591,0.0245962663436757,0.0291856655913305,0.00458272873271935,0.0251977024877738,0.0264118775072252,0.0087227774118992,0.03110125793019,0.0251045560171121,0.0287866947501587,0.0288347340411926,0.018565638485424,0.0245890329454581,0.0121801344124298,0.0130071776489855,0.00557180392643265,0.00136369069213228,0.0201561782191907,0.0193246596470032,0.0294253873086798,0.0107870581112092,0.0245497981377532,0.020027134063222,0.0252587012595263,0.0146905175484819,0.0181888347802204,0.0190531911960045,0.0165933749677134,0.0230804725542624,0.0267109408027999,0.0289745151682862,0.0239466099072525,0.0287364873143474,0.0252076207680448,0.0211428486564316,0.0231547910574635,0.0255255267098295,0.00763997675116251,0.0131208161280037,0.0174701321680697,0.0314038324479361,0.0173564008515188,0.00935396701109697,0.0140477896472904,0.0193277224629727,0.0231713738858618,0.0256645661535627,0.0294446594505492,0.00987640345309402,0.0100369717381603,0.00902399498704562,0.0429408784897823,0.0195940527377706,0.0274037762848105,0.0137382655240904,0.0144976916793404,0.0189595817832689,0.00615509348949016,0.0146314283174237,0.019069918429238,0.0241230073485976,0.0230058380801052,0.0187039078789267,0.0264609346658104,0.0179533090225276,0.0255630896843916,0.0172833293113933,0.0197757895786931,0.0182922790648019,0.0178557509438099,0.0285630264274751,0.0234848783249005,0.0186920424046025,0.00898234262582456,0.0405711063715854,0.0179002733129842
-0.0318998179493495,-0.0406478928042264,-0.0382210441298974,-0.0494995441474432,-0.0301666622660528,-0.0326684905682246,-0.0363064347182431,-0.0516420684930728,-0.0340221773688005,-0.0417679994038722,-0.0261986862613027,-0.0410183237127178,-0.0331259340850964,-0.0416321345074779,-0.0396388723015822,-0.0579460451037404,-0.0453613639243573,-0.049407621898737,-0.0383390013788426,-0.0481712613226692,-0.0397694552958685,-0.0477089806494618,-0.04666517468384,-0.00707480837126854,-0.0461517255148311,-0.0326018019555903,-0.0308243781241004,-0.0530304744991371,-0.0435123419530971,-0.0486297632617938,-0.0390934380333491,-0.0500490843179975,-0.0420582667750895,-0.0286321965452109,-0.0440894526185625,-0.0245432710411132,-0.0399673720936972,-0.0162414068201299,-0.0458171545186436,-0.0304817724631196,-0.0652600796084477,-0.031980176601694,-0.0222871093258468,-0.0341285322931894,-0.0333734522839453,-0.0457125740499946,-0.0319536715083446,-0.0499208537513782,-0.0314364295049501,-0.0102227733459982,-0.0516307603794423,-0.0240090890529219,-0.0487636222333194,0.00344759226044829,-0.0521107378608027,-0.0461203290300551,-0.0278534000290717,-0.0444308899074768,-0.0254622775068092,-0.0547320116132054,1.89357321687356e-05,-0.0325984431674851,-0.053776832336133,-0.0457031390374445,-0.0264135883686866,-0.0493718840287088,-0.0387142346732423,-0.0471996127319421,-0.047736866124292,-0.0380633730393658,-0.0299955745180754,-0.0462371390223721,-0.0468255713253556,-0.0535461809144096,-0.0249396748149628,-0.034475492935135,-0.0389467628533212,-0.0505244084314376,-0.053108566569513,-0.0266491084573408,-0.025215039886594,-0.0280111704043591,-0.0373722987307734,-0.0400920594420514,-0.0439041327969165,-0.0343352066355464,-0.0404390327670994,-0.0511062549367257,-0.0284041983177979,-0.0528889559623798,-0.025319024452957,-0.0513034512155432,-0.0315594038455008,-0.0399580782281383,-0.0618100863905777,-0.0287322168474079,-0.0417774074653104,-0.0431033257152428,-0.0612512411244211,-0.0256100906900892
-0.0174470260198185,-0.026386936816898,-0.0383742110672641,-0.0268538724287826,-0.0292170434882216,-0.0440949333228535,-0.042883084488022,-0.0297069458888706,-0.0288982904033276,-0.03300646963552,-0.0325032104044139,-0.0304798237331283,-0.0183718556437505,-0.0292296316927229,-0.0433027034949455,-0.0302265615205806,-0.0183110001143356,-0.0358160511974219,-0.0245073882075011,-0.0420951767803832,-0.0423812395600092,-0.0308846581031372,-0.0314840127550697,-0.0126489094792323,-0.0158860512928754,-0.0233944929574262,-0.0385755680945662,-0.0374022616735729,-0.0319530425499486,-0.0392644745147517,-0.0236213975988916,-0.0319908071040592,-0.0326760248108783,-0.0304493856099237,-0.0332062963840639,-0.00729066276612286,-0.0347711042902882,-0.0132660078620746,-0.0214493906951591,-0.0349938039350881,-0.0293501516532188,-0.0318032382917186,-0.0297487690822418,-0.0341540778803727,-0.0231329223538394,-0.0392793284912408,-0.0310077667900142,-0.0280433932809026,-0.0255716843669589,-0.0291825766138389,-0.0338852031135366,-0.0282974233078356,-0.0289410547977471,-0.0261914302425348,-0.0309794675401266,-0.0189473125479209,-0.0253781918785534,-0.0254051356050712,-0.0316642668176172,-0.0225001853728638,-0.0440686069340803,-0.0310341323939533,-0.0367044070492492,-0.0282986403372523,-0.0259777110812859,-0.0363387815324603,-0.0304286440355772,-0.0253934957049131,-0.0286444891053294,-0.0343936147874818,-0.0230599684097651,-0.0294305008714125,-0.0309645329524594,-0.0320731426122197,-0.0131833973410823,-0.0256817036718854,-0.0323719844311041,-0.0423035375134651,-0.0446020211149006,-0.0314832126381326,-0.0180200060037484,-0.0283078383260585,-0.0422288187737452,-0.0419581440194969,-0.0498654856799264,-0.0192767448713815,-0.0223118463560608,-0.0196646802568296,-0.0125344520317065,-0.0218387690233067,-0.0213126675756215,-0.0308622406166615,-0.0300970768109881,-0.027914666528134,-0.0520718834334569,-0.0332541497649875,-0.020765229551289,-0.0135767477735353,-0.0323696934660766,-0.0248936653061947
-0.0542695705035721,-0.0432905390331457,-0.0670021584882219,-0.0498937709908346,-0.064778971300555,-0.0465840538009461,-0.0442854763610643,-0.044403109619828,-0.0507511047450548,-0.0482569085023234,-0.047181475636923,-0.052053834723266,-0.0448099262872367,-0.0509235609424039,-0.0585663033698432,-0.0511947119024286,-0.0471911575589421,-0.0647843271041519,-0.0393105194902871,-0.0634048174754845,-0.0594627864240275,-0.053679501570282,-0.061280430081077,-0.0584109580341678,-0.0633028987799978,-0.0587811708143555,-0.0513859839266911,-0.0493480582560664,-0.0615762603074839,-0.0545481493138255,-0.0468095446469751,-0.0486361204234145,-0.0517028838794118,-0.0584271939871808,-0.0457840351245644,-0.0537813625366712,-0.0543511368038399,-0.0538312055935436,-0.0551084097504609,-0.0386228370593182,-0.0558649935269683,-0.0528577942044793,-0.0483145661157741,-0.0563408285981006,-0.0424894481169337,-0.0549445386366868,-0.0545863782141472,-0.0655985346417465,-0.0573773012138129,-0.0371250099780939,-0.0431077006563162,-0.040023487008253,-0.0516483487433634,-0.0617868271022462,-0.0535360550702759,-0.0504979236360355,-0.0670314509017794,-0.0532643475363446,-0.0397241549749015,-0.0496618552657981,-0.0559381649955624,-0.0573639147899796,-0.0556842136785912,-0.044385953652462,-0.0610400401820296,-0.0582822829820205,-0.043526472485943,-0.0616643964830607,-0.0655242717167874,-0.0519933664310412,-0.0410394806385222,-0.0507148609721912,-0.042827042255841,-0.0586546967725969,-0.0596182483066031,-0.0653850570564251,-0.0529693639324604,-0.0495459771512335,-0.0560869716804882,-0.0543471825567309,-0.0567353358224363,-0.0450589256777284,-0.048350071156483,-0.0503943724652576,-0.0519255949068261,-0.0535893232402798,-0.0526672592093752,-0.0648954208198846,-0.0578898068645608,-0.0576761172482338,-0.0562021063591857,-0.0374526048783937,-0.0486674187468178,-0.0624892659059829,-0.0577803933213851,-0.0536810718489287,-0.0613933905381004,-0.052766630328801,-0.0548540691746511,-0.0385302493539215
-0.0245554060958368,-0.0197699352677702,-0.0228970282408846,-0.0230166192296189,-0.00940535717334085,-0.00821012772627795,-0.00723523569518899,-0.000931485050921488,-0.0146794727999566,-0.0104267721874561,-0.0254357644112295,-0.0176750818307158,-0.0333312318985311,-0.0160536750126369,-0.0254697284880547,-0.0312821081610278,-0.00789627510791121,-0.0211322679804187,-0.025531126826127,-0.0379978656203251,-0.0297471108392541,-0.00069406678574284,-0.0171149253298164,-0.0170821188265808,-0.0237266408036078,-0.00668560557923655,-0.0217921225413139,-0.0154348870179105,-0.0333091981950202,-0.00960060144198576,-0.0209163116098853,-0.00067766461607199,-0.0128012140834473,-0.00186195983140304,-0.0121532856976656,-0.0173770828067039,-0.0234919441954184,-0.0225041052556105,-0.0350291503115174,-0.0142778350807384,-0.0166595415995784,-0.0181750093865405,-0.0194568569147228,-0.00808535993965356,-0.0224852359663417,-0.00555104507473218,-0.0166186679643723,-0.015917949718948,-0.0145940974163391,-0.0187517013813823,0.00232757264158824,-0.0194821391748658,-0.0270554261714044,-0.00937770181879275,-0.0163445616863832,-0.020121334731126,-0.00583891777115949,-0.0132241521999579,-0.0120833240878238,-0.00556037648102933,-0.00799956665570605,-0.0274145387484996,-0.0127750934930508,-0.0216097230093594,-0.0140462854618027,-0.0203780728287544,-0.0176351360041004,-0.0245792609999986,-0.0199020918810018,-0.0147729736514918,-0.0116858696086514,-0.0148946764833762,-0.00239291825075505,-0.0214382750917859,-0.0139387040665706,-0.0147840090219691,-0.0227333281415442,-0.0118321643420712,-0.00573053096409861,-0.0165582765334351,-0.0311751525904267,-0.00978148154670134,-0.000145976817793477,-0.0226489936555418,-0.0186276992524392,-0.0290184801139996,-0.0198023364392098,0.014432923946259,-0.019742979410276,-0.0231184590718014,-0.0157100508209577,-0.0253758964350812,-0.0158066514755277,-0.0101509047052366,0.000692383992906121,-0.0185146252435903,-0.0107140517606558,-0.015455248348484,-0.000738227012180419,-0.0114889622444753
